checkpoint,model_type,dataset,seed,activation,bn,aug,invariance
equivariant_mnist_rot_seed4_noaug_normbnvec_relu_Normbn.ckpt,equivariant,mnist_rot,4,normbnvec_relu,Normbn,False,0.19076159596443176
equivariant_mnist_rot_seed0_aug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,0,normbnvec_sigmoid,Normbn,True,0.07230590283870697
equivariant_mnist_rot_seed0_noaug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,0,normbnvec_sigmoid,Normbn,False,0.08641546964645386
equivariant_mnist_rot_seed1_aug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,1,normbnvec_sigmoid,Normbn,True,0.07508108019828796
equivariant_mnist_rot_seed1_noaug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,1,normbnvec_sigmoid,Normbn,False,0.08145883679389954
equivariant_mnist_rot_seed2_aug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,2,normbnvec_sigmoid,Normbn,True,0.08261651545763016
equivariant_mnist_rot_seed2_noaug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,2,normbnvec_sigmoid,Normbn,False,0.0811169296503067
equivariant_mnist_rot_seed3_aug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,3,normbnvec_sigmoid,Normbn,True,0.07584485411643982
equivariant_mnist_rot_seed3_noaug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,3,normbnvec_sigmoid,Normbn,False,0.08543342351913452
equivariant_mnist_rot_seed4_aug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,4,normbnvec_sigmoid,Normbn,True,0.10053201764822006
equivariant_mnist_rot_seed4_noaug_normbnvec_sigmoid_Normbn.ckpt,equivariant,mnist_rot,4,normbnvec_sigmoid,Normbn,False,0.07928633689880371
